Name of Restaurant,Location,Cuisine,Top Dishes,Price for 2,Dining Rating,Dining Rating Count,Delivery Rating,Delivery Rating Count,Features
Madras Coffee House,Kodambakkam,['Tea',Invalid,200,3.4,11,3.8,299,"['Breakfast', 'Home Delivery', 'Free Parking', 'Indoor Seating']"
Madras Coffee House,Kodambakkam, ' Street Food',Invalid,200,3.4,11,3.8,299,"['Breakfast', 'Home Delivery', 'Free Parking', 'Indoor Seating']"
Madras Coffee House,Kodambakkam, ' Desserts',Invalid,200,3.4,11,3.8,299,"['Breakfast', 'Home Delivery', 'Free Parking', 'Indoor Seating']"
Madras Coffee House,Kodambakkam, ' Beverages'],Invalid,200,3.4,11,3.8,299,"['Breakfast', 'Home Delivery', 'Free Parking', 'Indoor Seating']"
Madras Coffee House,Porur,['Tea',Invalid,200,3.3,9,4.0,64,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Free Parking', 'Indoor Seating']"
Madras Coffee House,Porur, ' Street Food',Invalid,200,3.3,9,4.0,64,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Free Parking', 'Indoor Seating']"
Madras Coffee House,Porur, ' Desserts',Invalid,200,3.3,9,4.0,64,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Free Parking', 'Indoor Seating']"
Madras Coffee House,Porur, ' Beverages'],Invalid,200,3.3,9,4.0,64,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Free Parking', 'Indoor Seating']"
Madras Coffee House,Meenambakkam,['Tea',Invalid,200,3.1,8,3.7,48,"['Breakfast', 'Home Delivery', 'Indoor Seating']"
Madras Coffee House,Meenambakkam, ' Street Food',Invalid,200,3.1,8,3.7,48,"['Breakfast', 'Home Delivery', 'Indoor Seating']"
Madras Coffee House,Meenambakkam, ' Desserts',Invalid,200,3.1,8,3.7,48,"['Breakfast', 'Home Delivery', 'Indoor Seating']"
Madras Coffee House,Meenambakkam, ' Beverages'],Invalid,200,3.1,8,3.7,48,"['Breakfast', 'Home Delivery', 'Indoor Seating']"
Bismi Briyani,Velachery,['Biryani',"['Mutton Biryani', ' Chicken Biryani', ' Tandoori Chicken']",850,2.3,110,3.6,3066,"['Home Delivery', 'Full Bar Available', 'Wifi', 'Indoor Seating', 'Table booking recommended']"
Bismi Briyani,Velachery, ' Chinese',"['Mutton Biryani', ' Chicken Biryani', ' Tandoori Chicken']",850,2.3,110,3.6,3066,"['Home Delivery', 'Full Bar Available', 'Wifi', 'Indoor Seating', 'Table booking recommended']"
Bismi Briyani,Velachery, ' Mughlai',"['Mutton Biryani', ' Chicken Biryani', ' Tandoori Chicken']",850,2.3,110,3.6,3066,"['Home Delivery', 'Full Bar Available', 'Wifi', 'Indoor Seating', 'Table booking recommended']"
Bismi Briyani,Velachery, ' North Indian'],"['Mutton Biryani', ' Chicken Biryani', ' Tandoori Chicken']",850,2.3,110,3.6,3066,"['Home Delivery', 'Full Bar Available', 'Wifi', 'Indoor Seating', 'Table booking recommended']"
Bismi Biriyani,Thiruvanmiyur,['Biryani',Invalid,400,3.5,95,3.8,1134,"['Home Delivery', 'Indoor Seating']"
Bismi Biriyani,Thiruvanmiyur, ' Chinese'],Invalid,400,3.5,95,3.8,1134,"['Home Delivery', 'Indoor Seating']"
Thiruvanmiyur Bismi Biriyani,Perungudi,['Biryani',Invalid,250,2.9,20,3.8,30,"['Home Delivery', 'Indoor Seating']"
Thiruvanmiyur Bismi Biriyani,Perungudi, ' Chinese'],Invalid,250,2.9,20,3.8,30,"['Home Delivery', 'Indoor Seating']"
Chai Waale,Kilpauk,['Beverages',"['Tea', ' Maggi', ' Sandwich', ' Paneer Momos', ' Corn Momo', ' Masala Chai', ' Hot Chocolate']",200,3.9,102,4.2,691,"['Breakfast', 'Home Delivery', 'Indoor Seating', 'Kid Friendly', 'Self Service']"
Chai Waale,Kilpauk, ' Fast Food'],"['Tea', ' Maggi', ' Sandwich', ' Paneer Momos', ' Corn Momo', ' Masala Chai', ' Hot Chocolate']",200,3.9,102,4.2,691,"['Breakfast', 'Home Delivery', 'Indoor Seating', 'Kid Friendly', 'Self Service']"
Chai Waale,Saligramam,['Beverages',"['Chai', ' Tea', ' Maggi', ' Sandwich', ' Paneer Momos', ' Hot Chocolate', ' Filtered Coffee']",200,3.9,78,4.1,553,"['Breakfast', 'Home Delivery', 'Indoor Seating', 'Kid Friendly', 'Self Service']"
Chai Waale,Saligramam, ' Fast Food'],"['Chai', ' Tea', ' Maggi', ' Sandwich', ' Paneer Momos', ' Hot Chocolate', ' Filtered Coffee']",200,3.9,78,4.1,553,"['Breakfast', 'Home Delivery', 'Indoor Seating', 'Kid Friendly', 'Self Service']"
Chai Waale,Sowcarpet,['Beverages',Invalid,200,3.7,62,4.1,1124,"['Breakfast', 'Home Delivery', 'Indoor Seating', 'Kid Friendly', 'Self Service']"
Chai Waale,Sowcarpet, ' Fast Food'],Invalid,200,3.7,62,4.1,1124,"['Breakfast', 'Home Delivery', 'Indoor Seating', 'Kid Friendly', 'Self Service']"
Chai Waale,Alwarpet,['Beverages',Invalid,200,3.6,49,3.8,546,"['Breakfast', 'Home Delivery', 'Indoor Seating', 'Kid Friendly', 'Self Service']"
Chai Waale,Alwarpet, ' Fast Food'],Invalid,200,3.6,49,3.8,546,"['Breakfast', 'Home Delivery', 'Indoor Seating', 'Kid Friendly', 'Self Service']"
Chai Waale,T.Nagar,['Beverages',Invalid,200,3.7,42,4.1,345,"['Breakfast', 'Home Delivery', 'Indoor Seating', 'Kid Friendly', 'Self Service']"
Chai Waale,T.Nagar, ' Fast Food'],Invalid,200,3.7,42,4.1,345,"['Breakfast', 'Home Delivery', 'Indoor Seating', 'Kid Friendly', 'Self Service']"
Chai Waale,Royapettah,['Beverages',Invalid,200,3.0,9,4.1,452,"['Home Delivery', 'Indoor Seating', 'Kid Friendly', 'Self Service']"
Chai Waale,Royapettah, ' Fast Food'],Invalid,200,3.0,9,4.1,452,"['Home Delivery', 'Indoor Seating', 'Kid Friendly', 'Self Service']"
Chai Waale,Thuraipakkam,['Beverages',Invalid,200,2.0,4,3.9,262,"['Home Delivery', 'Indoor Seating']"
Chai Waale,Thuraipakkam, ' Fast Food'],Invalid,200,2.0,4,3.9,262,"['Home Delivery', 'Indoor Seating']"
MilkyWay,Perambur,['Ice Cream',"['Milky Way', ' Chocolate Sundae', ' Faluda']",350,3.7,111,4.2,531,"['Home Delivery', 'Vegetarian Only', 'Desserts and Bakes', 'Indoor Seating']"
MilkyWay,Perambur, ' Desserts',"['Milky Way', ' Chocolate Sundae', ' Faluda']",350,3.7,111,4.2,531,"['Home Delivery', 'Vegetarian Only', 'Desserts and Bakes', 'Indoor Seating']"
MilkyWay,Perambur, ' Fast Food',"['Milky Way', ' Chocolate Sundae', ' Faluda']",350,3.7,111,4.2,531,"['Home Delivery', 'Vegetarian Only', 'Desserts and Bakes', 'Indoor Seating']"
MilkyWay,Perambur, ' Beverages'],"['Milky Way', ' Chocolate Sundae', ' Faluda']",350,3.7,111,4.2,531,"['Home Delivery', 'Vegetarian Only', 'Desserts and Bakes', 'Indoor Seating']"
MilkyWay,K.K. Nagar,['Ice Cream',"['Sandwich', ' Milky Way', ' Cheese Chilli Toast', ' French Fries', ' Cheese Balls']",350,3.5,91,4.3,337,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Indoor Seating', 'Desserts and Bakes']"
MilkyWay,K.K. Nagar, ' Desserts',"['Sandwich', ' Milky Way', ' Cheese Chilli Toast', ' French Fries', ' Cheese Balls']",350,3.5,91,4.3,337,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Indoor Seating', 'Desserts and Bakes']"
MilkyWay,K.K. Nagar, ' Fast Food',"['Sandwich', ' Milky Way', ' Cheese Chilli Toast', ' French Fries', ' Cheese Balls']",350,3.5,91,4.3,337,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Indoor Seating', 'Desserts and Bakes']"
MilkyWay,K.K. Nagar, ' Beverages'],"['Sandwich', ' Milky Way', ' Cheese Chilli Toast', ' French Fries', ' Cheese Balls']",350,3.5,91,4.3,337,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Indoor Seating', 'Desserts and Bakes']"
MilkyWay,Velachery,['Ice Cream',"['Milky Way', ' Choco Brownie']",350,3.7,91,4.1,346,"['Home Delivery', 'Vegetarian Only', 'Outdoor Seating', 'Desserts and Bakes']"
MilkyWay,Velachery, ' Desserts',"['Milky Way', ' Choco Brownie']",350,3.7,91,4.1,346,"['Home Delivery', 'Vegetarian Only', 'Outdoor Seating', 'Desserts and Bakes']"
MilkyWay,Velachery, ' Fast Food',"['Milky Way', ' Choco Brownie']",350,3.7,91,4.1,346,"['Home Delivery', 'Vegetarian Only', 'Outdoor Seating', 'Desserts and Bakes']"
MilkyWay,Velachery, ' Beverages'],"['Milky Way', ' Choco Brownie']",350,3.7,91,4.1,346,"['Home Delivery', 'Vegetarian Only', 'Outdoor Seating', 'Desserts and Bakes']"
MilkyWay,Red Hills,['Ice Cream',Invalid,350,3.3,41,4.2,1161,"['Home Delivery', 'Vegetarian Only', 'Indoor Seating', 'Desserts and Bakes']"
MilkyWay,Red Hills, ' Desserts',Invalid,350,3.3,41,4.2,1161,"['Home Delivery', 'Vegetarian Only', 'Indoor Seating', 'Desserts and Bakes']"
MilkyWay,Red Hills, ' Fast Food',Invalid,350,3.3,41,4.2,1161,"['Home Delivery', 'Vegetarian Only', 'Indoor Seating', 'Desserts and Bakes']"
MilkyWay,Red Hills, ' Beverages'],Invalid,350,3.3,41,4.2,1161,"['Home Delivery', 'Vegetarian Only', 'Indoor Seating', 'Desserts and Bakes']"
MilkyWay,T.Nagar,['Ice Cream',Invalid,350,3.1,27,3.5,66,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Free Parking', 'Desserts and Bakes', 'Indoor Seating']"
MilkyWay,T.Nagar, ' Desserts',Invalid,350,3.1,27,3.5,66,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Free Parking', 'Desserts and Bakes', 'Indoor Seating']"
MilkyWay,T.Nagar, ' Fast Food',Invalid,350,3.1,27,3.5,66,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Free Parking', 'Desserts and Bakes', 'Indoor Seating']"
MilkyWay,T.Nagar, ' Beverages'],Invalid,350,3.1,27,3.5,66,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Free Parking', 'Desserts and Bakes', 'Indoor Seating']"
Oh My Shawarma,Ramapuram,['Arabian',['Mexican Shawarma'],350,3.9,111,4.0,501,"['Home Delivery', 'Free Parking', 'Indoor Seating']"
Oh My Shawarma,Ramapuram, ' Lebanese'],['Mexican Shawarma'],350,3.9,111,4.0,501,"['Home Delivery', 'Free Parking', 'Indoor Seating']"
Madurai Kannappar Mess,Poonamalle,['Biryani',Invalid,600,3.2,51,3.7,549,"['Home Delivery', 'Outdoor Seating', 'Table booking recommended', 'Indoor Seating']"
Madurai Kannappar Mess,Poonamalle, ' Chinese',Invalid,600,3.2,51,3.7,549,"['Home Delivery', 'Outdoor Seating', 'Table booking recommended', 'Indoor Seating']"
Madurai Kannappar Mess,Poonamalle, ' South Indian',Invalid,600,3.2,51,3.7,549,"['Home Delivery', 'Outdoor Seating', 'Table booking recommended', 'Indoor Seating']"
Madurai Kannappar Mess,Poonamalle, ' North Indian',Invalid,600,3.2,51,3.7,549,"['Home Delivery', 'Outdoor Seating', 'Table booking recommended', 'Indoor Seating']"
Madurai Kannappar Mess,Poonamalle, ' Beverages'],Invalid,600,3.2,51,3.7,549,"['Home Delivery', 'Outdoor Seating', 'Table booking recommended', 'Indoor Seating']"
Madurai Kannappar Chettinadu Restaurant,Maduravoyal,['Chinese',Invalid,500,3.1,14,3.8,119,"['Home Delivery', 'Free Parking', 'Indoor Seating']"
Madurai Kannappar Chettinadu Restaurant,Maduravoyal, ' Chettinad',Invalid,500,3.1,14,3.8,119,"['Home Delivery', 'Free Parking', 'Indoor Seating']"
Madurai Kannappar Chettinadu Restaurant,Maduravoyal, ' North Indian'],Invalid,500,3.1,14,3.8,119,"['Home Delivery', 'Free Parking', 'Indoor Seating']"
Dosart,Velachery,['Chinese',Invalid,300,3.8,51,4.0,1127,"['Home Delivery', 'Indoor Seating']"
Dosart,Velachery, ' North Indian',Invalid,300,3.8,51,4.0,1127,"['Home Delivery', 'Indoor Seating']"
Dosart,Velachery, ' Fast Food'],Invalid,300,3.8,51,4.0,1127,"['Home Delivery', 'Indoor Seating']"
Dosart,T.Nagar,['Chinese',Invalid,300,3.7,5,3.6,56,"['Home Delivery', 'Indoor Seating']"
Dosart,T.Nagar, ' North Indian',Invalid,300,3.7,5,3.6,56,"['Home Delivery', 'Indoor Seating']"
Dosart,T.Nagar, ' Fast Food'],Invalid,300,3.7,5,3.6,56,"['Home Delivery', 'Indoor Seating']"
Dosart,Adyar,['Chinese',Invalid,300,3.3,7,3.2,60,"['Breakfast', 'Home Delivery', 'Indoor Seating']"
Dosart,Adyar, ' North Indian',Invalid,300,3.3,7,3.2,60,"['Breakfast', 'Home Delivery', 'Indoor Seating']"
Dosart,Adyar, ' Fast Food'],Invalid,300,3.3,7,3.2,60,"['Breakfast', 'Home Delivery', 'Indoor Seating']"
The Grand Sweets and Snacks,Velachery,['Mithai',['Rasmalai'],450,2.3,145,3.9,82,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Free Parking', 'Catering Available', 'Desserts and Bakes', 'Indoor Seating']"
The Grand Sweets and Snacks,Velachery, ' Chinese',['Rasmalai'],450,2.3,145,3.9,82,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Free Parking', 'Catering Available', 'Desserts and Bakes', 'Indoor Seating']"
The Grand Sweets and Snacks,Velachery, ' Street Food',['Rasmalai'],450,2.3,145,3.9,82,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Free Parking', 'Catering Available', 'Desserts and Bakes', 'Indoor Seating']"
The Grand Sweets and Snacks,Velachery, ' South Indian',['Rasmalai'],450,2.3,145,3.9,82,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Free Parking', 'Catering Available', 'Desserts and Bakes', 'Indoor Seating']"
The Grand Sweets and Snacks,Velachery, ' North Indian'],['Rasmalai'],450,2.3,145,3.9,82,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Free Parking', 'Catering Available', 'Desserts and Bakes', 'Indoor Seating']"
The Grand Sweets and Snacks,Chetpet,['Mithai',"['Pav Bhaji', ' Filtered Coffee', ' Chaat']",450,2.6,81,3.9,64,"['Home Delivery', 'Vegetarian Only', 'Catering Available', 'Free Parking', 'Pre-Ordering Required', 'Desserts and Bakes', 'Indoor Seating']"
The Grand Sweets and Snacks,Chetpet, ' Chinese',"['Pav Bhaji', ' Filtered Coffee', ' Chaat']",450,2.6,81,3.9,64,"['Home Delivery', 'Vegetarian Only', 'Catering Available', 'Free Parking', 'Pre-Ordering Required', 'Desserts and Bakes', 'Indoor Seating']"
The Grand Sweets and Snacks,Chetpet, ' Street Food',"['Pav Bhaji', ' Filtered Coffee', ' Chaat']",450,2.6,81,3.9,64,"['Home Delivery', 'Vegetarian Only', 'Catering Available', 'Free Parking', 'Pre-Ordering Required', 'Desserts and Bakes', 'Indoor Seating']"
The Grand Sweets and Snacks,Chetpet, ' South Indian',"['Pav Bhaji', ' Filtered Coffee', ' Chaat']",450,2.6,81,3.9,64,"['Home Delivery', 'Vegetarian Only', 'Catering Available', 'Free Parking', 'Pre-Ordering Required', 'Desserts and Bakes', 'Indoor Seating']"
The Grand Sweets and Snacks,Chetpet, ' North Indian'],"['Pav Bhaji', ' Filtered Coffee', ' Chaat']",450,2.6,81,3.9,64,"['Home Delivery', 'Vegetarian Only', 'Catering Available', 'Free Parking', 'Pre-Ordering Required', 'Desserts and Bakes', 'Indoor Seating']"
The Grand Sweets and Snacks,T.Nagar,['Mithai',"['Chaat', ' Chips', ' Kachori', ' Panipuri', ' Curd Rice', ' Coffee']",450,3.4,76,3.9,80,"['Home Delivery', 'Vegetarian Only', 'Free Parking', 'Pre-Ordering Required', 'Indoor Seating', 'Desserts and Bakes']"
The Grand Sweets and Snacks,T.Nagar, ' Chinese',"['Chaat', ' Chips', ' Kachori', ' Panipuri', ' Curd Rice', ' Coffee']",450,3.4,76,3.9,80,"['Home Delivery', 'Vegetarian Only', 'Free Parking', 'Pre-Ordering Required', 'Indoor Seating', 'Desserts and Bakes']"
The Grand Sweets and Snacks,T.Nagar, ' Street Food',"['Chaat', ' Chips', ' Kachori', ' Panipuri', ' Curd Rice', ' Coffee']",450,3.4,76,3.9,80,"['Home Delivery', 'Vegetarian Only', 'Free Parking', 'Pre-Ordering Required', 'Indoor Seating', 'Desserts and Bakes']"
The Grand Sweets and Snacks,T.Nagar, ' South Indian',"['Chaat', ' Chips', ' Kachori', ' Panipuri', ' Curd Rice', ' Coffee']",450,3.4,76,3.9,80,"['Home Delivery', 'Vegetarian Only', 'Free Parking', 'Pre-Ordering Required', 'Indoor Seating', 'Desserts and Bakes']"
The Grand Sweets and Snacks,T.Nagar, ' North Indian'],"['Chaat', ' Chips', ' Kachori', ' Panipuri', ' Curd Rice', ' Coffee']",450,3.4,76,3.9,80,"['Home Delivery', 'Vegetarian Only', 'Free Parking', 'Pre-Ordering Required', 'Indoor Seating', 'Desserts and Bakes']"
The Grand Sweets and Snacks,Mylapore,['Mithai',"['Coffee', ' Chaat', ' Masala Dosa']",450,2.5,45,3.9,59,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Indoor Seating', 'Catering Available', 'Desserts and Bakes', 'Pre-Ordering Required']"
The Grand Sweets and Snacks,Mylapore, ' Chinese',"['Coffee', ' Chaat', ' Masala Dosa']",450,2.5,45,3.9,59,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Indoor Seating', 'Catering Available', 'Desserts and Bakes', 'Pre-Ordering Required']"
The Grand Sweets and Snacks,Mylapore, ' Street Food',"['Coffee', ' Chaat', ' Masala Dosa']",450,2.5,45,3.9,59,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Indoor Seating', 'Catering Available', 'Desserts and Bakes', 'Pre-Ordering Required']"
The Grand Sweets and Snacks,Mylapore, ' South Indian',"['Coffee', ' Chaat', ' Masala Dosa']",450,2.5,45,3.9,59,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Indoor Seating', 'Catering Available', 'Desserts and Bakes', 'Pre-Ordering Required']"
The Grand Sweets and Snacks,Mylapore, ' North Indian'],"['Coffee', ' Chaat', ' Masala Dosa']",450,2.5,45,3.9,59,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Indoor Seating', 'Catering Available', 'Desserts and Bakes', 'Pre-Ordering Required']"
The Grand Sweets and Snacks,K.K. Nagar,['Mithai',Invalid,450,2.7,42,3.9,49,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Indoor Seating', 'Catering Available', 'Desserts and Bakes']"
The Grand Sweets and Snacks,K.K. Nagar, ' Chinese',Invalid,450,2.7,42,3.9,49,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Indoor Seating', 'Catering Available', 'Desserts and Bakes']"
The Grand Sweets and Snacks,K.K. Nagar, ' Street Food',Invalid,450,2.7,42,3.9,49,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Indoor Seating', 'Catering Available', 'Desserts and Bakes']"
The Grand Sweets and Snacks,K.K. Nagar, ' South Indian',Invalid,450,2.7,42,3.9,49,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Indoor Seating', 'Catering Available', 'Desserts and Bakes']"
The Grand Sweets and Snacks,K.K. Nagar, ' North Indian'],Invalid,450,2.7,42,3.9,49,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Indoor Seating', 'Catering Available', 'Desserts and Bakes']"
The Grand Sweets And Snacks,Poonamalle,['Street Food',Invalid,250,3.0,36,4.2,397,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Free Parking', 'Desserts and Bakes', 'Indoor Seating']"
The Grand Sweets And Snacks,Poonamalle, ' South Indian',Invalid,250,3.0,36,4.2,397,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Free Parking', 'Desserts and Bakes', 'Indoor Seating']"
The Grand Sweets And Snacks,Poonamalle, ' Chettinad',Invalid,250,3.0,36,4.2,397,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Free Parking', 'Desserts and Bakes', 'Indoor Seating']"
The Grand Sweets And Snacks,Poonamalle, ' Ice Cream',Invalid,250,3.0,36,4.2,397,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Free Parking', 'Desserts and Bakes', 'Indoor Seating']"
The Grand Sweets And Snacks,Poonamalle, ' Beverages'],Invalid,250,3.0,36,4.2,397,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Free Parking', 'Desserts and Bakes', 'Indoor Seating']"
The Grand Sweets and Snacks,Porur,['Mithai',Invalid,450,2.8,32,3.8,87,"['Home Delivery', 'Free Parking', 'Pre-Ordering Required', 'Catering Available', 'Desserts and Bakes', 'Indoor Seating']"
The Grand Sweets and Snacks,Porur, ' Chinese',Invalid,450,2.8,32,3.8,87,"['Home Delivery', 'Free Parking', 'Pre-Ordering Required', 'Catering Available', 'Desserts and Bakes', 'Indoor Seating']"
The Grand Sweets and Snacks,Porur, ' Street Food',Invalid,450,2.8,32,3.8,87,"['Home Delivery', 'Free Parking', 'Pre-Ordering Required', 'Catering Available', 'Desserts and Bakes', 'Indoor Seating']"
The Grand Sweets and Snacks,Porur, ' South Indian',Invalid,450,2.8,32,3.8,87,"['Home Delivery', 'Free Parking', 'Pre-Ordering Required', 'Catering Available', 'Desserts and Bakes', 'Indoor Seating']"
The Grand Sweets and Snacks,Porur, ' North Indian'],Invalid,450,2.8,32,3.8,87,"['Home Delivery', 'Free Parking', 'Pre-Ordering Required', 'Catering Available', 'Desserts and Bakes', 'Indoor Seating']"
The Grand Sweets and Snacks,Nanganallur,['Mithai',Invalid,450,2.6,27,3.5,91,"['Home Delivery', 'Vegetarian Only', 'Free Parking', 'Desserts and Bakes', 'Indoor Seating']"
The Grand Sweets and Snacks,Nanganallur, ' Chinese',Invalid,450,2.6,27,3.5,91,"['Home Delivery', 'Vegetarian Only', 'Free Parking', 'Desserts and Bakes', 'Indoor Seating']"
The Grand Sweets and Snacks,Nanganallur, ' Street Food',Invalid,450,2.6,27,3.5,91,"['Home Delivery', 'Vegetarian Only', 'Free Parking', 'Desserts and Bakes', 'Indoor Seating']"
The Grand Sweets and Snacks,Nanganallur, ' South Indian',Invalid,450,2.6,27,3.5,91,"['Home Delivery', 'Vegetarian Only', 'Free Parking', 'Desserts and Bakes', 'Indoor Seating']"
The Grand Sweets and Snacks,Nanganallur, ' North Indian'],Invalid,450,2.6,27,3.5,91,"['Home Delivery', 'Vegetarian Only', 'Free Parking', 'Desserts and Bakes', 'Indoor Seating']"
The Grand Sweets and Snacks,Virugambakkam,['Mithai',Invalid,450,2.4,18,3.9,84,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Free Parking', 'Indoor Seating', 'Desserts and Bakes']"
The Grand Sweets and Snacks,Virugambakkam, ' Chinese',Invalid,450,2.4,18,3.9,84,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Free Parking', 'Indoor Seating', 'Desserts and Bakes']"
The Grand Sweets and Snacks,Virugambakkam, ' Street Food',Invalid,450,2.4,18,3.9,84,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Free Parking', 'Indoor Seating', 'Desserts and Bakes']"
The Grand Sweets and Snacks,Virugambakkam, ' South Indian',Invalid,450,2.4,18,3.9,84,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Free Parking', 'Indoor Seating', 'Desserts and Bakes']"
The Grand Sweets and Snacks,Virugambakkam, ' North Indian'],Invalid,450,2.4,18,3.9,84,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Free Parking', 'Indoor Seating', 'Desserts and Bakes']"
The Grand Sweets and Snacks,Thiruvanmiyur,['Mithai',Invalid,450,2.6,23,3.9,73,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Free Parking', 'Desserts and Bakes', 'Indoor Seating']"
The Grand Sweets and Snacks,Thiruvanmiyur, ' Chinese',Invalid,450,2.6,23,3.9,73,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Free Parking', 'Desserts and Bakes', 'Indoor Seating']"
The Grand Sweets and Snacks,Thiruvanmiyur, ' Street Food',Invalid,450,2.6,23,3.9,73,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Free Parking', 'Desserts and Bakes', 'Indoor Seating']"
The Grand Sweets and Snacks,Thiruvanmiyur, ' South Indian',Invalid,450,2.6,23,3.9,73,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Free Parking', 'Desserts and Bakes', 'Indoor Seating']"
